32,6,0,6
33,-1,6,5,0,2,2,6,19
34,-1,6,10,0,29,2,10,8
35,-1,6,16,0,56,2,16,19
36,-1,4,16,0,83,2,16,24
37,-1,3,22,0,110,2,23,24
38,-1,6,16,0,137,2,16,19
39,-1,6,5,0,164,2,6,8
40,-1,1,9,0,191,2,9,29
41,-1,1,9,0,218,2,10,29
42,-2,6,13,0,245,2,15,14
43,-1,9,14,0,272,2,14,14
44,-1,19,5,0,299,2,6,8
45,-1,12,14,0,326,2,14,6
46,-1,19,5,0,353,2,6,6
47,-1,4,13,0,380,2,14,23
48,-1,6,16,0,407,2,16,19
49,-1,6,8,0,434,2,9,19
50,-1,6,16,0,461,2,16,19
51,-1,6,16,0,2,35,17,19
52,-1,6,16,0,29,35,16,19
53,-1,6,16,0,56,35,16,19
54,-1,6,16,0,83,35,16,19
55,-1,6,15,0,110,35,16,19
56,-1,6,16,0,137,35,16,19
57,-1,6,16,0,164,35,16,19
58,-1,8,5,0,191,35,6,17
59,-1,8,5,0,218,35,6,19
60,-1,9,15,0,245,35,15,14
61,-1,10,14,0,272,35,14,11
62,-1,9,15,0,299,35,15,14
63,-1,6,16,0,326,35,16,19
64,-1,4,22,0,353,35,22,23
65,-1,6,16,0,380,35,16,19
66,-1,6,17,0,407,35,17,19
67,-1,6,16,0,434,35,16,19
68,-1,6,17,0,461,35,17,19
69,-1,6,16,0,2,68,17,19
70,-1,6,16,0,29,68,16,19
71,-1,6,16,0,56,68,16,19
72,-1,6,16,0,83,68,16,19
73,0,6,7,0,110,68,6,19
74,-1,6,16,0,137,68,16,19
75,-1,6,16,0,164,68,16,19
76,-1,6,16,0,191,68,16,19
77,-1,6,21,0,218,68,22,19
78,-1,6,16,0,245,68,16,19
79,-1,6,16,0,272,68,16,19
80,-1,6,16,0,299,68,16,19
81,-1,6,16,0,326,68,16,20
82,-1,6,16,0,353,68,16,19
83,-1,6,16,0,380,68,16,19
84,-1,6,16,0,407,68,16,19
85,-1,6,16,0,434,68,16,19
86,-1,6,16,0,461,68,16,19
87,-1,6,21,0,2,101,22,19
88,-1,6,16,0,29,101,16,19
89,-1,6,16,0,56,101,17,19
90,-1,6,16,0,83,101,16,19
91,-1,1,8,0,110,101,8,29
92,-1,4,13,0,137,101,14,23
93,-1,1,8,0,164,101,9,29
94,-1,5,13,0,191,101,14,16
95,-1,19,16,0,218,101,16,6
96,-1,1,7,0,245,101,8,6
97,-1,6,16,0,272,101,16,19
98,-1,6,17,0,299,101,17,19
99,-1,6,16,0,326,101,16,19
100,-1,6,17,0,353,101,17,19
101,-1,6,16,0,380,101,16,19
102,-1,6,16,0,407,101,16,19
103,-1,6,16,0,434,101,16,19
104,-1,6,16,0,461,101,16,19
105,0,6,7,0,2,134,6,19
106,-1,6,16,0,29,134,16,19
107,-1,6,16,0,56,134,16,19
108,-1,6,16,0,83,134,16,19
109,-1,6,21,0,110,134,22,19
110,-1,6,16,0,137,134,16,19
111,-1,6,16,0,164,134,16,19
112,-1,6,16,0,191,134,16,19
113,-1,6,16,0,218,134,16,20
114,-1,6,16,0,245,134,16,19
115,-1,6,16,0,272,134,16,19
116,-1,6,16,0,299,134,16,19
117,-1,6,16,0,326,134,16,19
118,-1,6,16,0,353,134,16,19
119,-1,6,21,0,380,134,22,19
120,-1,6,16,0,407,134,16,19
121,-1,6,16,0,434,134,17,19
122,-1,6,16,0,461,134,16,19
123,-1,1,11,0,2,167,11,29
124,-1,1,5,0,29,167,6,29
125,-1,1,11,0,56,167,11,29
126,-1,12,17,0,83,167,18,8

loader = bitmap
format = png
bitmaps = 1
